"","MULakeNumber","waterBody","samplingSite","Date","Time","beginDepth","endDepth_m","parameterType","unit","parameterValue","parameterValueQCCodeDesc","parValueUSA","unitUSA"
"369","015","Wauwanoka","Wauwanoka 1","2020-08-08",NA,"0",0,"CHL_A_COR","ug/L",2.2,NA,0.0022,"mg/L"
"370","015","Wauwanoka","Wauwanoka 1","2020-08-08",NA,"0",0,"CHL_A_COR","ug/L",0.7,NA,7e-04,"mg/L"
"371","015","Wauwanoka","Wauwanoka 1","2020-08-08",NA,"0",0,"SECCHI","m",4.78,NA,15.6824146981,"ft"
"372","015","Wauwanoka","Wauwanoka 1","2020-08-29",NA,"0",0,"TN","ug/L",330,NA,0.33,"mg/L"
"373","015","Wauwanoka","Wauwanoka 1","2020-08-29",NA,"0",0,"TN","ug/L",310,NA,0.31,"mg/L"
"374","015","Wauwanoka","Wauwanoka 1","2020-08-29",NA,"0",0,"TN","ug/L",300,NA,0.3,"mg/L"
"375","015","Wauwanoka","Wauwanoka 1","2020-08-29",NA,"0",0,"TN","ug/L",350,NA,0.35,"mg/L"
"376","015","Wauwanoka","Wauwanoka 1","2020-08-29",NA,"0",0,"TP","ug/L",6,NA,0.006,"mg/L"
"377","015","Wauwanoka","Wauwanoka 1","2020-08-29",NA,"0",0,"TP","ug/L",5,NA,0.005,"mg/L"
"378","015","Wauwanoka","Wauwanoka 1","2020-08-29",NA,"0",0,"CHL_A_COR","ug/L",1.6,NA,0.0016,"mg/L"
"379","015","Wauwanoka","Wauwanoka 1","2020-08-29",NA,"0",0,"CHL_A_COR","ug/L",1.8,NA,0.0018,"mg/L"
"380","015","Wauwanoka","Wauwanoka 1","2020-08-29",NA,"0",0,"SECCHI","m",3.35,NA,10.99081364825,"ft"
"381","015","Wauwanoka","Wauwanoka 1","2020-09-19",NA,"0",0,"TN","ug/L",410,NA,0.41,"mg/L"
"382","015","Wauwanoka","Wauwanoka 1","2020-09-19",NA,"0",0,"TN","ug/L",420,NA,0.42,"mg/L"
"383","015","Wauwanoka","Wauwanoka 1","2020-09-19",NA,"0",0,"TP","ug/L",9,NA,0.009,"mg/L"
"384","015","Wauwanoka","Wauwanoka 1","2020-09-19",NA,"0",0,"TP","ug/L",8,NA,0.008,"mg/L"
"385","015","Wauwanoka","Wauwanoka 1","2020-09-19",NA,"0",0,"TP","ug/L",11,NA,0.011,"mg/L"
"386","015","Wauwanoka","Wauwanoka 1","2020-09-19",NA,"0",0,"CHL_A_COR","ug/L",1.6,NA,0.0016,"mg/L"
"387","015","Wauwanoka","Wauwanoka 1","2020-09-19",NA,"0",0,"CHL_A_COR","ug/L",1.4,NA,0.0014,"mg/L"
"388","015","Wauwanoka","Wauwanoka 1","2020-09-19",NA,"0",0,"SECCHI","m",3.05,NA,10.00656167975,"ft"
"389","016","Timberline","Timberline 1","2020-05-10",NA,"0",0,"TN","ug/L",80,"Replicate presumed incorrect. Exclude from report. (e.g. torn filter or non-conforming replicate)",0.08,"mg/L"
"390","016","Timberline","Timberline 1","2020-05-10",NA,"0",0,"TN","ug/L",220,NA,0.22,"mg/L"
"391","016","Timberline","Timberline 1","2020-05-10",NA,"0",0,"TN","ug/L",240,NA,0.24,"mg/L"
"392","016","Timberline","Timberline 1","2020-05-10",NA,"0",0,"TP","ug/L",10,NA,0.01,"mg/L"
"393","016","Timberline","Timberline 1","2020-05-10",NA,"0",0,"TP","ug/L",8,NA,0.008,"mg/L"
"394","016","Timberline","Timberline 1","2020-05-10",NA,"0",0,"CHL_A_COR","ug/L",3.6,NA,0.0036,"mg/L"
"395","016","Timberline","Timberline 1","2020-05-10",NA,"0",0,"CHL_A_COR","ug/L",3.2,NA,0.0032,"mg/L"
"396","016","Timberline","Timberline 1","2020-05-10",NA,"0",0,"SECCHI","m",2.59,NA,8.49737532805,"ft"
"397","016","Timberline","Timberline 1","2020-06-10",NA,"0",0,"TN","ug/L",170,NA,0.17,"mg/L"
"398","016","Timberline","Timberline 1","2020-06-10",NA,"0",0,"TN","ug/L",210,NA,0.21,"mg/L"
"399","016","Timberline","Timberline 1","2020-06-10",NA,"0",0,"TP","ug/L",6,NA,0.006,"mg/L"
"400","016","Timberline","Timberline 1","2020-06-10",NA,"0",0,"CHL_A_COR","ug/L",3.8,NA,0.0038,"mg/L"
"401","016","Timberline","Timberline 1","2020-06-10",NA,"0",0,"SECCHI","m",3.4,NA,11.154855643,"ft"
"402","016","Timberline","Timberline 1","2020-06-22",NA,"0",0,"TN","ug/L",150,NA,0.15,"mg/L"
"403","016","Timberline","Timberline 1","2020-06-22",NA,"0",0,"TN","ug/L",170,NA,0.17,"mg/L"
"404","016","Timberline","Timberline 1","2020-06-22",NA,"0",0,"TP","ug/L",3,NA,0.003,"mg/L"
"405","016","Timberline","Timberline 1","2020-06-22",NA,"0",0,"TP","ug/L",6,NA,0.006,"mg/L"
"406","016","Timberline","Timberline 1","2020-06-22",NA,"0",0,"CHL_A_COR","ug/L",1.6,NA,0.0016,"mg/L"
"407","016","Timberline","Timberline 1","2020-06-22",NA,"0",0,"CHL_A_COR","ug/L",1.8,NA,0.0018,"mg/L"
"408","016","Timberline","Timberline 1","2020-06-22",NA,"0",0,"SECCHI","m",4.57,NA,14.99343832015,"ft"
"409","016","Timberline","Timberline 1","2020-07-13",NA,"0",0,"TN","ug/L",180,NA,0.18,"mg/L"
"410","016","Timberline","Timberline 1","2020-07-13",NA,"0",0,"TN","ug/L",160,NA,0.16,"mg/L"
"411","016","Timberline","Timberline 1","2020-07-13",NA,"0",0,"TP","ug/L",5,NA,0.005,"mg/L"
"412","016","Timberline","Timberline 1","2020-07-13",NA,"0",0,"TP","ug/L",3,NA,0.003,"mg/L"
"413","016","Timberline","Timberline 1","2020-07-13",NA,"0",0,"CHL_A_COR","ug/L",1.7,NA,0.0017,"mg/L"
"414","016","Timberline","Timberline 1","2020-07-13",NA,"0",0,"SECCHI","m",5.03,NA,16.50262467185,"ft"
"415","016","Timberline","Timberline 1","2020-08-08",NA,"0",0,"TN","ug/L",220,NA,0.22,"mg/L"
"416","016","Timberline","Timberline 1","2020-08-08",NA,"0",0,"TN","ug/L",230,NA,0.23,"mg/L"
"417","016","Timberline","Timberline 1","2020-08-08",NA,"0",0,"TP","ug/L",5,NA,0.005,"mg/L"
"418","016","Timberline","Timberline 1","2020-08-08",NA,"0",0,"CHL_A_COR","ug/L",2.4,NA,0.0024,"mg/L"
"419","016","Timberline","Timberline 1","2020-08-08",NA,"0",0,"CHL_A_COR","ug/L",1.4,NA,0.0014,"mg/L"
"420","016","Timberline","Timberline 1","2020-08-08",NA,"0",0,"SECCHI","m",7.16,NA,23.4908136482,"ft"
"421","016","Timberline","Timberline 1","2020-08-23",NA,"0",0,"TN","ug/L",280,NA,0.28,"mg/L"
"422","016","Timberline","Timberline 1","2020-08-23",NA,"0",0,"TN","ug/L",210,NA,0.21,"mg/L"
"423","016","Timberline","Timberline 1","2020-08-23",NA,"0",0,"TP","ug/L",5,NA,0.005,"mg/L"
"424","016","Timberline","Timberline 1","2020-08-23",NA,"0",0,"CHL_A_COR","ug/L",1,NA,0.001,"mg/L"
"425","016","Timberline","Timberline 1","2020-08-23",NA,"0",0,"CHL_A_COR","ug/L",0.9,NA,9e-04,"mg/L"
"426","016","Timberline","Timberline 1","2020-08-23",NA,"0",0,"SECCHI","m",7.62,NA,24.9999999999,"ft"
"427","016","Timberline","Timberline 1","2020-09-14",NA,"0",0,"TN","ug/L",240,NA,0.24,"mg/L"
"428","016","Timberline","Timberline 1","2020-09-14",NA,"0",0,"TN","ug/L",220,NA,0.22,"mg/L"
"429","016","Timberline","Timberline 1","2020-09-14",NA,"0",0,"TP","ug/L",5,NA,0.005,"mg/L"
"430","016","Timberline","Timberline 1","2020-09-14",NA,"0",0,"TP","ug/L",6,NA,0.006,"mg/L"
"431","016","Timberline","Timberline 1","2020-09-14",NA,"0",0,"CHL_A_COR","ug/L",1.9,NA,0.0019,"mg/L"
"432","016","Timberline","Timberline 1","2020-09-14",NA,"0",0,"CHL_A_COR","ug/L",1.6,NA,0.0016,"mg/L"
"433","016","Timberline","Timberline 1","2020-09-14",NA,"0",0,"SECCHI","m",7.47,NA,24.50787401565,"ft"
"434","018","Capri","Capri 1","2020-06-17",NA,"0",0,"SECCHI","m",5.08,NA,16.6666666666,"ft"
"435","018","Capri","Capri 1","2020-06-17",NA,"0",0,"TN","ug/L",310,NA,0.31,"mg/L"
"436","018","Capri","Capri 1","2020-06-17",NA,"0",0,"TN","ug/L",300,NA,0.3,"mg/L"
"437","018","Capri","Capri 1","2020-06-17",NA,"0",0,"TN","ug/L",280,NA,0.28,"mg/L"
"438","018","Capri","Capri 1","2020-06-17",NA,"0",0,"TN","ug/L",260,NA,0.26,"mg/L"
"439","018","Capri","Capri 1","2020-06-17",NA,"0",0,"TP","ug/L",7,NA,0.007,"mg/L"
"440","018","Capri","Capri 1","2020-06-17",NA,"0",0,"TP","ug/L",6,NA,0.006,"mg/L"
"441","018","Capri","Capri 1","2020-06-17",NA,"0",0,"CHL_A_COR","ug/L",1.5,NA,0.0015,"mg/L"
"442","018","Capri","Capri 1","2020-07-20",NA,"0",0,"SECCHI","m",5.08,NA,16.6666666666,"ft"
"443","018","Capri","Capri 1","2020-07-20",NA,"0",0,"TN","ug/L",320,NA,0.32,"mg/L"
"444","018","Capri","Capri 1","2020-07-20",NA,"0",0,"TN","ug/L",270,NA,0.27,"mg/L"
"445","018","Capri","Capri 1","2020-07-20",NA,"0",0,"TN","ug/L",260,NA,0.26,"mg/L"
"446","018","Capri","Capri 1","2020-07-20",NA,"0",0,"TP","ug/L",4,NA,0.004,"mg/L"
"447","018","Capri","Capri 1","2020-07-20",NA,"0",0,"TP","ug/L",5,NA,0.005,"mg/L"
"448","018","Capri","Capri 1","2020-07-20",NA,"0",0,"CHL_A_COR","ug/L",1.9,NA,0.0019,"mg/L"
"449","018","Capri","Capri 1","2020-08-10",NA,"0",0,"SECCHI","m",6.92,NA,22.7034120734,"ft"
