MULakeNumber,waterBody,samplingSite,Date,Time,beginDepth,endDepth_m,parameterType,unit,parameterValue,parameterValueQCCodeDesc
438-01,Bethel,Student Site,2021-11-18,NA,0,0,POM,mg/L,4.4,NA
438-01,Bethel,Student Site,2021-11-18,NA,0,0,POM,mg/L,6.4,NA
438-01,Bethel,Student Site,2021-11-18,NA,0,0,POM,mg/L,4.8,NA
438-01,Bethel,Student Site,2021-11-18,NA,0,0,TN,ug/L,1080,NA
438-01,Bethel,Student Site,2021-11-18,NA,0,0,TN,ug/L,1140,NA
438-01,Bethel,Student Site,2021-11-18,NA,0,0,TN,ug/L,1150,NA
438-01,Bethel,Student Site,2021-11-18,NA,0,0,TP,ug/L,19,NA
438-01,Bethel,Student Site,2021-11-18,NA,0,0,TP,ug/L,20,NA
438-01,Bethel,Student Site,2021-11-18,NA,0,0,TSS,mg/L,17.8,NA
438-01,Bethel,Student Site,2021-11-18,NA,0,0,TSS,mg/L,23.2,NA
438-01,Bethel,Student Site,2021-11-18,NA,0,0,UREA,ug/L,41.5,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,CHL_A_COR,ug/L,2.8,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,CHL_A_COR,ug/L,3.5,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,CHL_A_COR,ug/L,3.2,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,CHL_A_lab,ug/L,5.8,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,CHL_A_lab,ug/L,6.6,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,CHL_A_lab,ug/L,6.4,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,CYL_tox,ug/L,0.169,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,CYL_tox,ug/L,0.156,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,MIC_tox,ug/L,0.041,Below detection limit
438-01,Bethel,Student Site,2021-12-02,NA,0,0,MIC_tox,ug/L,0.088,Below detection limit
438-01,Bethel,Student Site,2021-12-02,NA,0,0,NH4,ug/L,152,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,NO3,ug/L,243,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,NO3,ug/L,247,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,PHEO,ug/L,6.6,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,PHEO,ug/L,6.7,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,PHEO,ug/L,6.9,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,PHYCO,ug/L,0.2,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,PHYCO,ug/L,0.3,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,PIM,mg/L,5.8,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,PIM,mg/L,4.2,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,POM,mg/L,2,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,POM,mg/L,1.8,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,TN,ug/L,1010,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,TN,ug/L,1040,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,TN,ug/L,1080,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,TP,ug/L,21,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,TP,ug/L,24,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,TSS,mg/L,7.8,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,TSS,mg/L,6,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,TSS,mg/L,5,NA
438-01,Bethel,Student Site,2021-12-02,NA,0,0,UREA,ug/L,21,RPD or range or CV of replicates exceeds established control
438-01,Bethel,Student Site,2021-12-10,NA,0,0,CHL_A_COR,ug/L,4.4,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,CHL_A_COR,ug/L,4.1,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,CHL_A_COR,ug/L,4.7,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,CHL_A_lab,ug/L,9.6,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,CHL_A_lab,ug/L,10.3,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,CHL_A_lab,ug/L,9.3,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,CYL_tox,ug/L,0.219,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,CYL_tox,ug/L,0.237,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,CYL_tox,ug/L,0.068,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,CYL_tox,ug/L,0.06,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,MIC_tox,ug/L,0.005,Below detection limit
438-01,Bethel,Student Site,2021-12-10,NA,0,0,MIC_tox,ug/L,0,Below detection limit
438-01,Bethel,Student Site,2021-12-10,NA,0,0,NH4,ug/L,170,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,NH4,ug/L,176,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,NO3,ug/L,288,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,NO3,ug/L,281,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,PHEO,ug/L,11.1,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,PHEO,ug/L,13.3,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,PHEO,ug/L,10,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,PHYCO,ug/L,0.2,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,PHYCO,ug/L,0.3,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,PIM,mg/L,13,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,PIM,mg/L,11.6,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,POM,mg/L,3.4,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,POM,mg/L,4,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,TN,ug/L,1080,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,TN,ug/L,1150,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,TN,ug/L,1050,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,TP,ug/L,43,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,TP,ug/L,40,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,TP,ug/L,41,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,TSS,mg/L,16.4,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,TSS,mg/L,15.6,NA
438-01,Bethel,Student Site,2021-12-10,NA,0,0,UREA,ug/L,0,Below detection limit
438-01,Bethel,Student Site,2021-12-16,NA,0,0,CHL_A_COR,ug/L,4.6,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,CHL_A_COR,ug/L,3.8,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,CHL_A_COR,ug/L,3.6,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,CHL_A_lab,ug/L,9.3,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,CHL_A_lab,ug/L,7.5,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,CYL_tox,ug/L,0.2,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,CYL_tox,ug/L,0.205,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,MIC_tox,ug/L,0.018,Below detection limit
438-01,Bethel,Student Site,2021-12-16,NA,0,0,MIC_tox,ug/L,0.06,Below detection limit
438-01,Bethel,Student Site,2021-12-16,NA,0,0,NH4,ug/L,113,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,NH4,ug/L,109,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,NO3,ug/L,300,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,NO3,ug/L,287,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,PHEO,ug/L,10.1,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,PHEO,ug/L,8,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,PHEO,ug/L,8.3,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,PHYCO,ug/L,0.2,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,PHYCO,ug/L,0.6,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,PHYCO,ug/L,0.4,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,PIM,mg/L,8.8,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,PIM,mg/L,7.6,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,PIM,mg/L,11.2,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,POM,mg/L,2.6,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,POM,mg/L,2,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,TN,ug/L,970,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,TN,ug/L,980,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,TP,ug/L,15,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,TP,ug/L,16,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,TP,ug/L,17,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,TSS,mg/L,11.4,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,TSS,mg/L,11,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,TSS,mg/L,13.2,NA
438-01,Bethel,Student Site,2021-12-16,NA,0,0,UREA,ug/L,41,NA
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,SECCHI,m,1.2,NA
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,CHL_A_COR,ug/L,0.9,NA
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,CHL_A_COR,ug/L,1.2,NA
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,CHL_A_lab,ug/L,1.9,NA
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,TN,ug/L,590,RPD or range or CV of replicates exceeds established control
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,TN,ug/L,660,RPD or range or CV of replicates exceeds established control
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,TN,ug/L,780,RPD or range or CV of replicates exceeds established control
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,TN,ug/L,890,RPD or range or CV of replicates exceeds established control
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,PHEO,ug/L,1.5,NA
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,PHEO,ug/L,2,NA
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,TP,ug/L,10,NA
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,PIM,mg/L,0.6,RPD or range or CV of replicates exceeds established control
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,PIM,mg/L,1.4,RPD or range or CV of replicates exceeds established control
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,POM,mg/L,0.8,NA
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,POM,mg/L,1,NA
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,TSS,mg/L,1.4,RPD or range or CV of replicates exceeds established control
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0,TSS,mg/L,2.4,RPD or range or CV of replicates exceeds established control
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0.5,MIC_tox,ug/L,0.017,Below detection limit
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0.5,MIC_tox,ug/L,0.033,Below detection limit
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0.5,CYL_tox,ug/L,0.007,Below detection limit
441,Montauk,Montauk 1,2021-06-17,20:08:00,0,0.5,CYL_tox,ug/L,0.017,Below detection limit
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,SECCHI,m,1.1,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,CHL_A_COR,ug/L,2.7,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,CHL_A_COR,ug/L,2.9,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,CHL_A_lab,ug/L,4,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,CHL_A_lab,ug/L,4.5,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,TN,ug/L,770,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,TN,ug/L,800,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,PHEO,ug/L,2.4,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,PHEO,ug/L,3.9,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,TP,ug/L,10,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,PIM,mg/L,1.2,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,PIM,mg/L,1.8,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,POM,mg/L,0.6,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,POM,mg/L,1,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,TSS,mg/L,2.2,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0,TSS,mg/L,2.4,NA
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0.5,MIC_tox,ug/L,0.027,Below detection limit
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0.5,MIC_tox,ug/L,0.029,Below detection limit
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0.5,CYL_tox,ug/L,0.01,Below detection limit
441,Montauk,Montauk 1,2021-07-03,20:25:00,0,0.5,CYL_tox,ug/L,0.03,Below detection limit
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,SECCHI,m,1.1,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,CHL_A_COR,ug/L,1.6,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,CHL_A_COR,ug/L,1.7,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,CHL_A_lab,ug/L,2,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,CHL_A_lab,ug/L,2.1,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,TN,ug/L,860,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,TN,ug/L,920,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,TDN,ug/L,830,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,TDN,ug/L,860,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,NH4,ug/L,17,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,NH4,ug/L,19,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,NO3,ug/L,730,RPD or range or CV of replicates exceeds established control
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,NO3,ug/L,811,RPD or range or CV of replicates exceeds established control
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,PHEO,ug/L,0.9,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,PHEO,ug/L,1,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,TP,ug/L,12,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,TP,ug/L,13,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,PIM,mg/L,1.4,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,PIM,mg/L,1.6,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,POM,mg/L,0.6,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,POM,mg/L,1,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,TSS,mg/L,2.2,NA
441,Montauk,Montauk 1,2021-07-19,12:21:00,0,0,TSS,mg/L,2.4,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,SECCHI,m,1.2,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,CHL_A_COR,ug/L,2.8,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,CHL_A_COR,ug/L,2.9,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,CHL_A_lab,ug/L,3.8,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,CHL_A_lab,ug/L,4.3,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,TN,ug/L,890,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,TN,ug/L,900,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,TDN,ug/L,860,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,TDN,ug/L,870,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,NH4,ug/L,0,Below detection limit
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,NH4,ug/L,7,Below detection limit
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,NO3,ug/L,792,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,NO3,ug/L,841,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,PHEO,ug/L,2,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,PHEO,ug/L,3.2,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,TP,ug/L,18,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,PIM,mg/L,1.4,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,PIM,mg/L,2,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,POM,mg/L,0.8,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,POM,mg/L,1,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,TSS,mg/L,2.4,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0,TSS,mg/L,2.8,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0.5,MIC_tox,ug/L,0.07,Below detection limit
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0.5,MIC_tox,ug/L,0.157,NA
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0.5,CYL_tox,ug/L,0,Below detection limit
441,Montauk,Montauk 1,2021-08-04,19:00:00,0,0.5,CYL_tox,ug/L,0.004,Below detection limit
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,SECCHI,m,1.1,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,CHL_A_COR,ug/L,3.8,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,CHL_A_COR,ug/L,4.1,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,CHL_A_lab,ug/L,5.1,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,CHL_A_lab,ug/L,5.6,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,TN,ug/L,900,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,TN,ug/L,960,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,TDN,ug/L,910,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,TDN,ug/L,940,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,NH4,ug/L,20,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,NO3,ug/L,828,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,NO3,ug/L,851,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,PHEO,ug/L,2.7,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,PHEO,ug/L,3.2,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,TP,ug/L,12,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,PIM,mg/L,2.2,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,POM,mg/L,0.8,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,POM,mg/L,1,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,TSS,mg/L,3,NA
441,Montauk,Montauk 1,2021-08-14,17:00:00,0,0,TSS,mg/L,3.2,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,SECCHI,m,1,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,CHL_A_COR,ug/L,12.2,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,CHL_A_COR,ug/L,12.8,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,CHL_A_lab,ug/L,17.9,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,CHL_A_lab,ug/L,18.5,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,TN,ug/L,820,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,TDN,ug/L,470,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,TDN,ug/L,560,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,NH4,ug/L,12,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,NH4,ug/L,20,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,PHEO,ug/L,12.2,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,PHEO,ug/L,12.4,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,TP,ug/L,45,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,TP,ug/L,50,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,PIM,mg/L,0.8,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,POM,mg/L,4.4,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0,TSS,mg/L,5.2,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0.5,MIC_tox,ug/L,0.097,Below detection limit
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0.5,MIC_tox,ug/L,0.132,NA
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0.5,CYL_tox,ug/L,0.008,Below detection limit
442,Callaway_Fork,Callaway Fork 1,2021-07-26,10:32:00,0,0.5,CYL_tox,ug/L,0.01,Below detection limit
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,SECCHI,m,0.7,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,CHL_A_COR,ug/L,22.6,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,CHL_A_COR,ug/L,24.3,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,CHL_A_lab,ug/L,27.6,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,CHL_A_lab,ug/L,28.5,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,TN,ug/L,820,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,TN,ug/L,850,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,TDN,ug/L,490,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,TDN,ug/L,510,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,NH4,ug/L,15,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,NH4,ug/L,19,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,PHEO,ug/L,9.1,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,PHEO,ug/L,10.8,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,TP,ug/L,76,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,PIM,mg/L,5.2,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,POM,mg/L,4.6,NA
442-01,Callaway_Fork,Callaway Fork 2,2021-07-26,11:00:00,0,0,TSS,mg/L,9.8,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,SECCHI,m,0.5,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,CHL_A_COR,ug/L,34.4,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,CHL_A_COR,ug/L,37.4,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,CHL_A_lab,ug/L,41.2,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,CHL_A_lab,ug/L,41.5,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,TN,ug/L,890,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,TN,ug/L,940,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,TDN,ug/L,330,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,TDN,ug/L,350,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,NH4,ug/L,0,Below detection limit
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,NH4,ug/L,8,Below detection limit
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,NO3,ug/L,6,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,PHEO,ug/L,8.1,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,PHEO,ug/L,15.3,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,TP,ug/L,154,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,TP,ug/L,166,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,PIM,mg/L,5.2,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,POM,mg/L,8.8,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,POM,mg/L,9.2,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,TSS,mg/L,14,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0,TSS,mg/L,14.4,NA
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0.5,MIC_tox,ug/L,0.008,Below detection limit
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0.5,MIC_tox,ug/L,0.029,Below detection limit
443,Spanish,Spanish 1,2021-05-02,10:00:00,0,0.5,CYL_tox,ug/L,0,Below detection limit
443,Spanish,Spanish 1,2021-05-23,10:16:00,0,0,SECCHI,m,0.6,NA
443,Spanish,Spanish 1,2021-05-23,10:16:00,0,0,CHL_A_COR,ug/L,26.5,NA
443,Spanish,Spanish 1,2021-05-23,10:16:00,0,0,CHL_A_COR,ug/L,28.7,NA
443,Spanish,Spanish 1,2021-05-23,10:16:00,0,0,CHL_A_lab,ug/L,32.1,NA
443,Spanish,Spanish 1,2021-05-23,10:16:00,0,0,CHL_A_lab,ug/L,32.6,NA
443,Spanish,Spanish 1,2021-05-23,10:16:00,0,0,TN,ug/L,680,NA
443,Spanish,Spanish 1,2021-05-23,10:16:00,0,0,TN,ug/L,750,NA
