parameterType,parameterType & Tube#,,,Tube/Filter#,MULakeNumber,Depth,Date,Time,beginDepth,endDepth,Replicate,unit,parameterValue,Rerun?,still too high?,waterBody,samplingSite,parameterValueQCCodeDesc,
TN,TN300 ,,,300,117,SURF,2024-06-07,2:12:00 PM,0,0,,ug/L,910,,,Little_Dixie,Little Dixie 1,,
TN,TN674 ,,,674,117,EPI,2024-06-27,5:26:00 PM,0,2.3,,ug/L,1240,,,Little_Dixie,Little Dixie 1,,
TN,TN675 ,,,675,117,EPI,2024-06-27,5:26:00 PM,0,2.3,,ug/L,1240,,,Little_Dixie,Little Dixie 1,,
TN,TN1705 ,,,1705,117,EPI,2024-06-27,5:26:00 PM,0,2.3,,ug/L,1170,,,Little_Dixie,Little Dixie 1,,
TN,TN1706 ,,,1706,117,EPI,2024-06-27,5:26:00 PM,0,2.3,,ug/L,1160,,,Little_Dixie,Little Dixie 1,,
TN,TN1707 ,,,1707,117,EPI,2024-06-27,5:26:00 PM,0,2.3,,ug/L,1170,,,Little_Dixie,Little Dixie 1,,
TN,TN670 ,,,670,117,SURF,2024-06-27,5:26:00 PM,0,0,,ug/L,1110,,,Little_Dixie,Little Dixie 1,,
TN,TN671 ,,,671,117,SURF,2024-06-27,5:26:00 PM,0,0,,ug/L,1190,,,Little_Dixie,Little Dixie 1,,
TN,TN672 ,,,672,117,SURF,2024-06-27,5:26:00 PM,0,0,,ug/L,1180,,,Little_Dixie,Little Dixie 1,,
TN,TN967 ,,,967,117,EPI,2024-07-19,9:33:00 AM,0,2.7,,ug/L,1140,,,Little_Dixie,Little Dixie 1,,
TN,TN968 ,,,968,117,EPI,2024-07-19,9:33:00 AM,0,2.7,,ug/L,1170,,,Little_Dixie,Little Dixie 1,,
TN,TN969 ,,,969,117,EPI,2024-07-19,9:33:00 AM,0,2.7,,ug/L,1180,,,Little_Dixie,Little Dixie 1,,
TN,TN964 ,,,964,117,SURF,2024-07-19,9:33:00 AM,0,0,,ug/L,1150,,,Little_Dixie,Little Dixie 1,,
TN,TN965 ,,,965,117,SURF,2024-07-19,9:33:00 AM,0,0,,ug/L,1230,,,Little_Dixie,Little Dixie 1,,
TN,TN966 ,,,966,117,SURF,2024-07-19,9:33:00 AM,0,0,,ug/L,1220,,,Little_Dixie,Little Dixie 1,,
TN,TN1210 ,,,1210,117,EPI,2024-08-02,10:24:00 AM,0,2.74,,ug/L,1320,,,Little_Dixie,Little Dixie 1,,
TN,TN1211 ,,,1211,117,EPI,2024-08-02,10:24:00 AM,0,2.74,,ug/L,1360,,,Little_Dixie,Little Dixie 1,,
TN,TN1212 ,,,1212,117,EPI,2024-08-02,10:24:00 AM,0,2.74,,ug/L,1340,,,Little_Dixie,Little Dixie 1,,
TN,TN1207 ,,,1207,117,SURF,2024-08-02,10:24:00 AM,0,0,,ug/L,1390,,,Little_Dixie,Little Dixie 1,,
TN,TN1208 ,,,1208,117,SURF,2024-08-02,10:24:00 AM,0,0,,ug/L,1380,,,Little_Dixie,Little Dixie 1,,
TN,TN1209 ,,,1209,117,SURF,2024-08-02,10:24:00 AM,0,0,,ug/L,1390,,,Little_Dixie,Little Dixie 1,,
TN,TN166 ,,,166,120,EPI,2024-05-29,9:15:00 AM,0,1.25,,ug/L,710,,,Winnebago,Winnebago 1,,
TN,TN167 ,,,167,120,EPI,2024-05-29,9:15:00 AM,0,1.25,,ug/L,710,,,Winnebago,Winnebago 1,,
TN,TN168 ,,,168,120,EPI,2024-05-29,9:15:00 AM,0,1.25,,ug/L,740,,,Winnebago,Winnebago 1,,
TN,TN163 ,,,163,120,SURF,2024-05-29,9:15:00 AM,0,0,,ug/L,710,,,Winnebago,Winnebago 1,,
TN,TN164 ,,,164,120,SURF,2024-05-29,9:15:00 AM,0,0,,ug/L,710,,,Winnebago,Winnebago 1,,
TN,TN165 ,,,165,120,SURF,2024-05-29,9:15:00 AM,0,0,,ug/L,720,,,Winnebago,Winnebago 1,,
TN,TN643 ,,,643,120,EPI,2024-06-21,11:10:00 AM,0,1.529,,ug/L,690,,,Winnebago,Winnebago 1,,
TN,TN644 ,,,644,120,EPI,2024-06-21,11:10:00 AM,0,1.529,,ug/L,710,,,Winnebago,Winnebago 1,,
TN,TN645 ,,,645,120,EPI,2024-06-21,11:10:00 AM,0,1.529,,ug/L,720,,,Winnebago,Winnebago 1,,
TN,TN640 ,,,640,120,SURF,2024-06-21,11:10:00 AM,0,0,,ug/L,690,,,Winnebago,Winnebago 1,,
TN,TN641 ,,,641,120,SURF,2024-06-21,11:10:00 AM,0,0,,ug/L,690,,,Winnebago,Winnebago 1,,
TN,TN642 ,,,642,120,SURF,2024-06-21,11:10:00 AM,0,0,,ug/L,720,,,Winnebago,Winnebago 1,,
TN,TN973 ,,,973,120,EPI,2024-07-19,11:30:00 AM,0,2.337,,ug/L,1020,,,Winnebago,Winnebago 1,,
TN,TN974 ,,,974,120,EPI,2024-07-19,11:30:00 AM,0,2.337,,ug/L,1060,,,Winnebago,Winnebago 1,,
TN,TN975 ,,,975,120,EPI,2024-07-19,11:30:00 AM,0,2.337,,ug/L,1040,,,Winnebago,Winnebago 1,,
TN,TN970 ,,,970,120,SURF,2024-07-19,11:30:00 AM,0,0,,ug/L,1020,,,Winnebago,Winnebago 1,,
TN,TN971 ,,,971,120,SURF,2024-07-19,11:30:00 AM,0,0,,ug/L,1060,,,Winnebago,Winnebago 1,,
TN,TN972 ,,,972,120,SURF,2024-07-19,11:30:00 AM,0,0,,ug/L,1060,,,Winnebago,Winnebago 1,,
TN,TN1243 ,,,1243,120,EPI,2024-08-06,9:26:00 AM,0,3.528,,ug/L,960,,,Winnebago,Winnebago 1,,
TN,TN1244 ,,,1244,120,EPI,2024-08-06,9:26:00 AM,0,3.528,,ug/L,920,,,Winnebago,Winnebago 1,,
TN,TN1245 ,,,1245,120,EPI,2024-08-06,9:26:00 AM,0,3.528,,ug/L,910,,,Winnebago,Winnebago 1,,
TN,TN1240 ,,,1240,120,SURF,2024-08-06,9:26:00 AM,0,0,,ug/L,910,,,Winnebago,Winnebago 1,,
TN,TN1241 ,,,1241,120,SURF,2024-08-06,9:26:00 AM,0,0,,ug/L,910,,,Winnebago,Winnebago 1,,
TN,TN1242 ,,,1242,120,SURF,2024-08-06,9:26:00 AM,0,0,,ug/L,950,,,Winnebago,Winnebago 1,,
TN,TN1648 ,,,1648,121,EPI,2024-05-29,3:17:00 PM,0,2.25,,ug/L,3200,,,Higginsville,Higginsville 1,,
TN,TN1649 ,,,1649,121,EPI,2024-05-29,3:17:00 PM,0,2.25,,ug/L,3350,,,Higginsville,Higginsville 1,,
TN,TN1650 ,,,1650,121,EPI,2024-05-29,3:17:00 PM,0,2.25,,ug/L,3150,,,Higginsville,Higginsville 1,,
TN,TN1645 ,,,1645,121,SURF,2024-05-29,3:17:00 PM,0,0,,ug/L,3150,,,Higginsville,Higginsville 1,,
TN,TN1646 ,,,1646,121,SURF,2024-05-29,3:17:00 PM,0,0,,ug/L,3150,,,Higginsville,Higginsville 1,,
TN,TN1647 ,,,1647,121,SURF,2024-05-29,3:17:00 PM,0,0,,ug/L,3100,,,Higginsville,Higginsville 1,,
TN,TN481 ,,,481,121,EPI,2024-06-19,1:46:00 PM,0,2.544,,ug/L,2340,,,Higginsville,Higginsville 1,,
TN,TN482 ,,,482,121,EPI,2024-06-19,1:46:00 PM,0,2.544,,ug/L,2270,,,Higginsville,Higginsville 1,,
TN,TN483 ,,,483,121,EPI,2024-06-19,1:46:00 PM,0,2.544,,ug/L,2420,,,Higginsville,Higginsville 1,,
TN,TN479 ,,,479,121,SURF,2024-06-19,1:46:00 PM,0,0,,ug/L,2480,,,Higginsville,Higginsville 1,,
TN,TN480 ,,,480,121,SURF,2024-06-19,1:46:00 PM,0,0,,ug/L,2340,,,Higginsville,Higginsville 1,,
TN,TN1681 ,,,1681,121,SURF,2024-06-19,1:46:00 PM,0,0,,ug/L,2340,,,Higginsville,Higginsville 1,,
TN,TN1682 ,,,1682,121,SURF,2024-06-19,1:46:00 PM,0,0,,ug/L,2380,,,Higginsville,Higginsville 1,,
TN,TN1683 ,,,1683,121,SURF,2024-06-19,1:46:00 PM,0,0,,ug/L,2420,,,Higginsville,Higginsville 1,,
TN,TN872 ,,,872,121,EPI,2024-07-16,4:25:00 PM,0,1.882,,ug/L,1300,,,Higginsville,Higginsville 1,,
TN,TN873 ,,,873,121,EPI,2024-07-16,4:25:00 PM,0,1.882,,ug/L,1360,,,Higginsville,Higginsville 1,,
TN,TN874 ,,,874,121,EPI,2024-07-16,4:25:00 PM,0,1.882,,ug/L,1350,,,Higginsville,Higginsville 1,,
TN,TN869 ,,,869,121,SURF,2024-07-16,4:25:00 PM,0,0,,ug/L,1420,,,Higginsville,Higginsville 1,,
TN,TN870 ,,,870,121,SURF,2024-07-16,4:25:00 PM,0,0,,ug/L,1460,,,Higginsville,Higginsville 1,,
TN,TN871 ,,,871,121,SURF,2024-07-16,4:25:00 PM,0,0,,ug/L,1470,,,Higginsville,Higginsville 1,,
TN,TN1255 ,,,1255,121,EPI,2024-08-06,3:28:00 PM,0,3.252,,ug/L,1050,,,Higginsville,Higginsville 1,,
TN,TN1256 ,,,1256,121,EPI,2024-08-06,3:28:00 PM,0,3.252,,ug/L,1070,,,Higginsville,Higginsville 1,,
TN,TN1257 ,,,1257,121,EPI,2024-08-06,3:28:00 PM,0,3.252,,ug/L,1070,,,Higginsville,Higginsville 1,,
TN,TN1252 ,,,1252,121,SURF,2024-08-06,3:28:00 PM,0,0,,ug/L,1110,,,Higginsville,Higginsville 1,,
TN,TN1253 ,,,1253,121,SURF,2024-08-06,3:28:00 PM,0,0,,ug/L,1070,,,Higginsville,Higginsville 1,,
TN,TN1254 ,,,1254,121,SURF,2024-08-06,3:28:00 PM,0,0,,ug/L,1080,,,Higginsville,Higginsville 1,,
TN,TN97 ,,,97,133,EPI,2024-05-22,7:36:00 AM,0,1.553,,ug/L,410,,,Forest,Forest 1,,
TN,TN98 ,,,98,133,EPI,2024-05-22,7:36:00 AM,0,1.553,,ug/L,440,,,Forest,Forest 1,,
TN,TN99 ,,,99,133,EPI,2024-05-22,7:36:00 AM,0,1.553,,ug/L,400,,,Forest,Forest 1,,
TN,TN94 ,,,94,133,SURF,2024-05-22,7:36:00 AM,0,0,,ug/L,400,,,Forest,Forest 1,,
TN,TN95 ,,,95,133,SURF,2024-05-22,7:36:00 AM,0,0,,ug/L,380,,,Forest,Forest 1,,
TN,TN96 ,,,96,133,SURF,2024-05-22,7:36:00 AM,0,0,,ug/L,430,,,Forest,Forest 1,,
TN,TN412 ,,,412,133,EPI,2024-06-12,7:19:00 AM,0,2.519,,ug/L,470,,,Forest,Forest 1,,
TN,TN413 ,,,413,133,EPI,2024-06-12,7:19:00 AM,0,2.519,,ug/L,450,,,Forest,Forest 1,,
TN,TN414 ,,,414,133,EPI,2024-06-12,7:19:00 AM,0,2.519,,ug/L,460,,,Forest,Forest 1,,
TN,TN409 ,,,409,133,SURF,2024-06-12,7:19:00 AM,0,0,,ug/L,470,,,Forest,Forest 1,,
TN,TN410 ,,,410,133,SURF,2024-06-12,7:19:00 AM,0,0,,ug/L,460,,,Forest,Forest 1,,
TN,TN411 ,,,411,133,SURF,2024-06-12,7:19:00 AM,0,0,,ug/L,490,,,Forest,Forest 1,,
TN,TN781 ,,,781,133,EPI,2024-07-10,7:30:00 AM,0,2.631,,ug/L,380,,,Forest,Forest 1,,
TN,TN782 ,,,782,133,EPI,2024-07-10,7:30:00 AM,0,2.631,,ug/L,430,,,Forest,Forest 1,,
TN,TN783 ,,,783,133,EPI,2024-07-10,7:30:00 AM,0,2.631,,ug/L,450,,,Forest,Forest 1,,
TN,TN778 ,,,778,133,SURF,2024-07-10,7:30:00 AM,0,0,,ug/L,370,,,Forest,Forest 1,,
TN,TN779 ,,,779,133,SURF,2024-07-10,7:30:00 AM,0,0,,ug/L,400,,,Forest,Forest 1,,
TN,TN780 ,,,780,133,SURF,2024-07-10,7:30:00 AM,0,0,,ug/L,390,,,Forest,Forest 1,,
TN,TN1127 ,,,1127,133,EPI,2024-07-30,2:52:00 PM,0,3.023,,ug/L,530,,,Forest,Forest 1,,
TN,TN1128 ,,,1128,133,EPI,2024-07-30,2:52:00 PM,0,3.023,,ug/L,530,,,Forest,Forest 1,,
TN,TN1129 ,,,1129,133,EPI,2024-07-30,2:52:00 PM,0,3.023,,ug/L,530,,,Forest,Forest 1,,
TN,TN1112 ,,,1112,133,SURF,2024-07-30,2:52:00 PM,0,0,,ug/L,540,,,Forest,Forest 1,,
TN,TN1113 ,,,1113,133,SURF,2024-07-30,2:52:00 PM,0,0,,ug/L,530,,,Forest,Forest 1,,
TN,TN1114 ,,,1114,133,SURF,2024-07-30,2:52:00 PM,0,0,,ug/L,550,,,Forest,Forest 1,,
TN,TN133 ,,,133,134,EPI,2024-05-23,11:30:00 AM,0,0.506,,ug/L,980,,,Jamesport_City,Jamesport City 1,,
TN,TN134 ,,,134,134,EPI,2024-05-23,11:30:00 AM,0,0.506,,ug/L,1010,,,Jamesport_City,Jamesport City 1,,
TN,TN135 ,,,135,134,EPI,2024-05-23,11:30:00 AM,0,0.506,,ug/L,1010,,,Jamesport_City,Jamesport City 1,,
TN,TN130 ,,,130,134,SURF,2024-05-23,11:30:00 AM,0,0,,ug/L,960,,,Jamesport_City,Jamesport City 1,,
TN,TN131 ,,,131,134,SURF,2024-05-23,11:30:00 AM,0,0,,ug/L,1000,,,Jamesport_City,Jamesport City 1,,
TN,TN132 ,,,132,134,SURF,2024-05-23,11:30:00 AM,0,0,,ug/L,1060,,,Jamesport_City,Jamesport City 1,,
TN,TN1657 ,,,1657,134,EPI,2024-06-10,12:37:00 PM,0,0,,ug/L,2800,,,Jamesport_City,Jamesport City 1,,
TN,TN1658 ,,,1658,134,EPI,2024-06-10,12:37:00 PM,0,0,,ug/L,2833,,,Jamesport_City,Jamesport City 1,,
TN,TN1659 ,,,1659,134,EPI,2024-06-10,12:37:00 PM,0,0,,ug/L,2733,,,Jamesport_City,Jamesport City 1,,
TN,TN694 ,,,694,134,EPI,2024-07-08,11:20:00 AM,0,0,,ug/L,2530,,,Jamesport_City,Jamesport City 1,,
TN,TN695 ,,,695,134,EPI,2024-07-08,11:20:00 AM,0,0,,ug/L,2620,,,Jamesport_City,Jamesport City 1,,
TN,TN696 ,,,696,134,EPI,2024-07-08,11:20:00 AM,0,0,,ug/L,2640,,,Jamesport_City,Jamesport City 1,,
TN,TN1085 ,,,1085,134,EPI,2024-07-29,11:45:00 AM,0,0,,ug/L,1860,,,Jamesport_City,Jamesport City 1,,
TN,TN1086 ,,,1086,134,EPI,2024-07-29,11:45:00 AM,0,0,,ug/L,1950,,,Jamesport_City,Jamesport City 1,,
TN,TN1087 ,,,1087,134,EPI,2024-07-29,11:45:00 AM,0,0,,ug/L,1950,,,Jamesport_City,Jamesport City 1,,
TN,TN1612 ,,,1612,139,EPI,2024-05-15,12:20:00 PM,0,0.5,,ug/L,3267,,,Marceline_North,Marceline (North) 1,,
TN,TN1613 ,,,1613,139,EPI,2024-05-15,12:20:00 PM,0,0.5,,ug/L,3333,,,Marceline_North,Marceline (North) 1,,
TN,TN1614 ,,,1614,139,EPI,2024-05-15,12:20:00 PM,0,0.5,,ug/L,3367,,,Marceline_North,Marceline (North) 1,,
TN,TN1609 ,,,1609,139,SURF,2024-05-15,12:20:00 PM,0,0,,ug/L,3200,,,Marceline_North,Marceline (North) 1,,
TN,TN1610 ,,,1610,139,SURF,2024-05-15,12:20:00 PM,0,0,,ug/L,3200,,,Marceline_North,Marceline (North) 1,,
TN,TN1611 ,,,1611,139,SURF,2024-05-15,12:20:00 PM,0,0,,ug/L,3067,,,Marceline_North,Marceline (North) 1,,
TN,TN439 ,,,439,139,EPI,2024-06-14,11:52:00 AM,0,1.17,,ug/L,1290,,,Marceline_North,Marceline (North) 1,,
TN,TN440 ,,,440,139,EPI,2024-06-14,11:52:00 AM,0,1.17,,ug/L,1280,,,Marceline_North,Marceline (North) 1,,
TN,TN441 ,,,441,139,EPI,2024-06-14,11:52:00 AM,0,1.17,,ug/L,1290,,,Marceline_North,Marceline (North) 1,,
TN,TN436 ,,,436,139,SURF,2024-06-14,11:52:00 AM,0,0,,ug/L,1090,,,Marceline_North,Marceline (North) 1,,
TN,TN437 ,,,437,139,SURF,2024-06-14,11:52:00 AM,0,0,,ug/L,1130,,,Marceline_North,Marceline (North) 1,,
TN,TN1675 ,,,1675,139,SURF,2024-06-14,11:52:00 AM,0,0,,ug/L,1080,,,Marceline_North,Marceline (North) 1,,
TN,TN1676 ,,,1676,139,SURF,2024-06-14,11:52:00 AM,0,0,,ug/L,1090,,,Marceline_North,Marceline (North) 1,,
TN,TN1677 ,,,1677,139,SURF,2024-06-14,11:52:00 AM,0,0,,ug/L,1080,,,Marceline_North,Marceline (North) 1,,
TN,TN757 ,,,757,139,EPI,2024-07-11,11:34:00 AM,0,0,,ug/L,1100,,,Marceline_North,Marceline (North) 1,,
TN,TN758 ,,,758,139,EPI,2024-07-11,11:34:00 AM,0,0,,ug/L,1140,,,Marceline_North,Marceline (North) 1,,
TN,TN759 ,,,759,139,EPI,2024-07-11,11:34:00 AM,0,0,,ug/L,1210,,,Marceline_North,Marceline (North) 1,,
TN,TN754 ,,,754,139,SURF,2024-07-11,11:34:00 AM,0,0,,ug/L,1170,,,Marceline_North,Marceline (North) 1,,
TN,TN755 ,,,755,139,SURF,2024-07-11,11:34:00 AM,0,0,,ug/L,1160,,,Marceline_North,Marceline (North) 1,,
TN,TN756 ,,,756,139,SURF,2024-07-11,11:34:00 AM,0,0,,ug/L,1180,,,Marceline_North,Marceline (North) 1,,
TN,TN1136 ,,,1136,139,EPI,2024-08-01,3:20:00 PM,0,0,,ug/L,2610,,,Marceline_North,Marceline (North) 1,,
TN,TN1137 ,,,1137,139,EPI,2024-08-01,3:20:00 PM,0,0,,ug/L,2670,,,Marceline_North,Marceline (North) 1,,
TN,TN1084 ,,,1084,139,EPI,2024-08-01,3:20:00 PM,0,0,,ug/L,2680,,,Marceline_North,Marceline (North) 1,,
TN,TN901 ,,,901,145,EPI,2024-07-15,11:40:00 AM,0,4.49,,ug/L,1440,,,Mark_Twain,Mark Twain 1,,
TN,TN902 ,,,902,145,EPI,2024-07-15,11:40:00 AM,0,4.49,,ug/L,1460,,,Mark_Twain,Mark Twain 1,,
TN,TN903 ,,,903,145,EPI,2024-07-15,11:40:00 AM,0,4.49,,ug/L,1460,,,Mark_Twain,Mark Twain 1,,
TN,TN898 ,,,898,145,SURF,2024-07-15,11:40:00 AM,0,0,,ug/L,1370,,,Mark_Twain,Mark Twain 1,,
TN,TN899 ,,,899,145,SURF,2024-07-15,11:40:00 AM,0,0,,ug/L,1390,,,Mark_Twain,Mark Twain 1,,
TN,TN900 ,,,900,145,SURF,2024-07-15,11:40:00 AM,0,0,,ug/L,1430,,,Mark_Twain,Mark Twain 1,,
TN,TN1351 ,,,1351,145,EPI,2024-08-08,11:50:00 AM,0,5.346,,ug/L,950,,,Mark_Twain,Mark Twain 1,,
TN,TN1352 ,,,1352,145,EPI,2024-08-08,11:50:00 AM,0,5.346,,ug/L,940,,,Mark_Twain,Mark Twain 1,,
TN,TN1353 ,,,1353,145,EPI,2024-08-08,11:50:00 AM,0,5.346,,ug/L,940,,,Mark_Twain,Mark Twain 1,,
TN,TN1348 ,,,1348,145,SURF,2024-08-08,11:50:00 AM,0,0,,ug/L,930,,,Mark_Twain,Mark Twain 1,,
TN,TN1349 ,,,1349,145,SURF,2024-08-08,11:50:00 AM,0,0,,ug/L,940,,,Mark_Twain,Mark Twain 1,,
TN,TN1350 ,,,1350,145,SURF,2024-08-08,11:50:00 AM,0,0,,ug/L,940,,,Mark_Twain,Mark Twain 1,,
TN,TN1498 ,,,1498,145,EPI,2024-08-23,2:07:00 PM,0,2.75,,ug/L,830,,,Mark_Twain,Mark Twain 1,,
TN,TN1499 ,,,1499,145,EPI,2024-08-23,2:07:00 PM,0,2.75,,ug/L,860,,,Mark_Twain,Mark Twain 1,,
TN,TN1500 ,,,1500,145,EPI,2024-08-23,2:07:00 PM,0,2.75,,ug/L,840,,,Mark_Twain,Mark Twain 1,,
TN,TN1495 ,,,1495,145,SURF,2024-08-23,2:07:00 PM,0,0,,ug/L,770,,,Mark_Twain,Mark Twain 1,,
TN,TN1496 ,,,1496,145,SURF,2024-08-23,2:07:00 PM,0,0,,ug/L,840,,,Mark_Twain,Mark Twain 1,,
TN,TN1497 ,,,1497,145,SURF,2024-08-23,2:07:00 PM,0,0,,ug/L,790,,,Mark_Twain,Mark Twain 1,,
TN,TN1522 ,,,1522,145,EPI,2024-08-29,12:30:00 PM,0,2,,ug/L,740,,,Mark_Twain,Mark Twain 1,,
TN,TN1523 ,,,1523,145,EPI,2024-08-29,12:30:00 PM,0,2,,ug/L,780,,,Mark_Twain,Mark Twain 1,,
TN,TN1524 ,,,1524,145,EPI,2024-08-29,12:30:00 PM,0,2,,ug/L,790,,,Mark_Twain,Mark Twain 1,,
TN,TN1519 ,,,1519,145,SURF,2024-08-29,12:30:00 PM,0,0,,ug/L,790,,,Mark_Twain,Mark Twain 1,,
TN,TN1520 ,,,1520,145,SURF,2024-08-29,12:30:00 PM,0,0,,ug/L,800,,,Mark_Twain,Mark Twain 1,,
TN,TN1521 ,,,1521,145,SURF,2024-08-29,12:30:00 PM,0,0,,ug/L,790,,,Mark_Twain,Mark Twain 1,,
TN,TN823 ,,,823,149,EPI,2024-07-10,10:43:00 AM,0,15,,ug/L,580,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN824 ,,,824,149,EPI,2024-07-10,10:43:00 AM,0,15,,ug/L,590,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN825 ,,,825,149,EPI,2024-07-10,10:43:00 AM,0,15,,ug/L,590,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN820 ,,,820,149,SURF,2024-07-10,10:43:00 AM,0,0,,ug/L,540,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN821 ,,,821,149,SURF,2024-07-10,10:43:00 AM,0,0,,ug/L,590,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN822 ,,,822,149,SURF,2024-07-10,10:43:00 AM,0,0,,ug/L,560,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1162 ,,,1162,149,EPI,2024-07-30,11:00:00 AM,0,12.25,,ug/L,570,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1163 ,,,1163,149,EPI,2024-07-30,11:00:00 AM,0,12.25,,ug/L,670,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1164 ,,,1164,149,EPI,2024-07-30,11:00:00 AM,0,12.25,,ug/L,580,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1159 ,,,1159,149,SURF,2024-07-30,11:00:00 AM,0,0,,ug/L,560,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1160 ,,,1160,149,SURF,2024-07-30,11:00:00 AM,0,0,,ug/L,630,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1161 ,,,1161,149,SURF,2024-07-30,11:00:00 AM,0,0,,ug/L,630,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1447 ,,,1447,149,EPI,2024-08-14,12:44:00 PM,0,13.628,,ug/L,520,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1448 ,,,1448,149,EPI,2024-08-14,12:44:00 PM,0,13.628,,ug/L,560,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1449 ,,,1449,149,EPI,2024-08-14,12:44:00 PM,0,13.628,,ug/L,540,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1444 ,,,1444,149,SURF,2024-08-14,12:44:00 PM,0,0,,ug/L,540,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1445 ,,,1445,149,SURF,2024-08-14,12:44:00 PM,0,0,,ug/L,530,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1446 ,,,1446,149,SURF,2024-08-14,12:44:00 PM,0,0,,ug/L,520,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1618 ,,,1618,149,EPI,2024-09-25,9:49:00 AM,0,13.25,,ug/L,450,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1619 ,,,1619,149,EPI,2024-09-25,9:49:00 AM,0,13.25,,ug/L,430,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1620 ,,,1620,149,EPI,2024-09-25,9:49:00 AM,0,13.25,,ug/L,420,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1615 ,,,1615,149,SURF,2024-09-25,9:49:00 AM,0,0,,ug/L,460,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1616 ,,,1616,149,SURF,2024-09-25,9:49:00 AM,0,0,,ug/L,450,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN1617 ,,,1617,149,SURF,2024-09-25,9:49:00 AM,0,0,,ug/L,440,,,Lake_of_the_Ozarks,Lake of the Ozarks 1,,
TN,TN173 ,,,173,150,EPI,2024-05-29,1:44:00 PM,0,1.75,,ug/L,1650,,,Blind_Pony,Blind Pony 1,,
TN,TN174 ,,,174,150,EPI,2024-05-29,1:44:00 PM,0,1.75,,ug/L,1570,,,Blind_Pony,Blind Pony 1,,
TN,TN1642 ,,,1642,150,EPI,2024-05-29,1:44:00 PM,0,1.75,,ug/L,1530,,,Blind_Pony,Blind Pony 1,,
TN,TN1643 ,,,1643,150,EPI,2024-05-29,1:44:00 PM,0,1.75,,ug/L,1640,,,Blind_Pony,Blind Pony 1,,
TN,TN1644 ,,,1644,150,EPI,2024-05-29,1:44:00 PM,0,1.75,,ug/L,1640,,,Blind_Pony,Blind Pony 1,,
TN,TN169 ,,,169,150,SURF,2024-05-29,1:44:00 PM,0,0,,ug/L,1660,,,Blind_Pony,Blind Pony 1,,
TN,TN170 ,,,170,150,SURF,2024-05-29,1:44:00 PM,0,0,,ug/L,1530,,,Blind_Pony,Blind Pony 1,,
TN,TN171 ,,,171,150,SURF,2024-05-29,1:44:00 PM,0,0,,ug/L,1530,,,Blind_Pony,Blind Pony 1,,
TN,TN475 ,,,475,150,EPI,2024-06-19,12:23:00 PM,0,2.408,,ug/L,1130,,,Blind_Pony,Blind Pony 1,,
TN,TN476 ,,,476,150,EPI,2024-06-19,12:23:00 PM,0,2.408,,ug/L,1160,,,Blind_Pony,Blind Pony 1,,
TN,TN477 ,,,477,150,EPI,2024-06-19,12:23:00 PM,0,2.408,,ug/L,1200,,,Blind_Pony,Blind Pony 1,,
TN,TN472 ,,,472,150,SURF,2024-06-19,12:23:00 PM,0,0,,ug/L,1150,,,Blind_Pony,Blind Pony 1,,
TN,TN473 ,,,473,150,SURF,2024-06-19,12:23:00 PM,0,0,,ug/L,1170,,,Blind_Pony,Blind Pony 1,,
TN,TN474 ,,,474,150,SURF,2024-06-19,12:23:00 PM,0,0,,ug/L,1200,,,Blind_Pony,Blind Pony 1,,
TN,TN866 ,,,866,150,EPI,2024-07-16,2:50:00 PM,0,2.251,,ug/L,1380,,,Blind_Pony,Blind Pony 1,,
TN,TN867 ,,,867,150,EPI,2024-07-16,2:50:00 PM,0,2.251,,ug/L,1400,,,Blind_Pony,Blind Pony 1,,
TN,TN868 ,,,868,150,EPI,2024-07-16,2:50:00 PM,0,2.251,,ug/L,1390,,,Blind_Pony,Blind Pony 1,,
